Comment,Time,Reply Count
"Interesting, but all these horrible facts have been known for years. That's why many people here in Europe don't watch the world cup.",2022-11-20T21:13:28Z,0
"@Johnny Harris: Question - Which banks, international banks and insurance companies are and were involved?
I'll bet that ING Bank of the Netherlands has a big finger in 'sponsoring' these 'crimes' (...against humanity?)",2022-11-20T21:13:19Z,0
Stuff like this is absolutely disturbing.,2022-11-20T21:13:15Z,0
For security you only reveal he is male and the way he is speaking?,2022-11-20T21:13:03Z,0
"Never apologize for telling us how much work goes into this. It needs to be acknowledged, and we appreciate what you do! Im not in the position to contribute right now, but I hope that what you all do can continue for years to come.",2022-11-20T21:12:56Z,0
Seriously great journalism. Thanks for this,2022-11-20T21:12:43Z,0
"I watch tons of channels, and informative videos. You are one the worst ones. You just have this massive ego. 

You waste so much time recording yourself. Bro, if you call yourself a journalist, how about you act like one.",2022-11-20T21:12:35Z,0
25:25 Damn this shit goes hard🔥,2022-11-20T21:12:19Z,0
Thank you so much for making this video! It's really saddening that we still have this sort of slavery still in 2022. This and what's happening in Ukraine really makes me wonder if humanity will ever be able to advance... We haven't really gotten much forward from the middle ages...,2022-11-20T21:12:12Z,0
Probably the worst world cup ever.,2022-11-20T21:11:56Z,0
I hope you also make video about USA & UK  like this detail ; Islamophobia bruh 👀 ; not expected from you,2022-11-20T21:11:40Z,0
"I support US/Mexico. Naturally, they won't take me to the World Cup trophy so my backup might be Argentina. They're damn good without being super obvious.",2022-11-20T21:11:13Z,0
"Apoyo USA/MEXICO. Naturalmente, no me llevarán al trofeo de la Copa Mundial, por lo que mi respaldo podría ser Argentina. Son muy buenos sin ser súper obvios.",2022-11-20T21:11:08Z,0
"Very sad and moving story, but curious why we are so fixated on Qatar, when it's a known fact that for every world cup/olympics that has ever happened, thousands of people die leading up to it due to construction?",2022-11-20T21:11:03Z,0
Thanks for your investigative journalism! It is a great contribution and shows a different perspective on things. Your editing and storytelling is great too!,2022-11-20T21:11:02Z,0
"Qatar is not an exception, this is common across all the gulf countries, Dubai, Abu Dhabi, Saudi, Kuwait all built on human exploitation. Arabs are racist AF, again not an exception. Every now and then westeners act shocked and surprised at the injustice they themselves help set up. Once the world cup media carnival is over all this outrage will die out and the west will be back to cordial relationship with these tyrants.",2022-11-20T21:10:56Z,0
Thank you for covering this massive human rights violation issues for global audience to be known. I am Nepali and lost my cousin in Doha while he was there for working. He was just 23 at the time of his death,2022-11-20T21:10:52Z,0
Can you discuss the bilateral talks between Qatar and the countries involved? What is the country of origin agency are doing to prevent or improve this?,2022-11-20T21:10:50Z,0
This is a fantastic video,2022-11-20T21:10:46Z,0
Why did you not do this with the (hina Olympics.,2022-11-20T21:10:46Z,0
Loved your work!!,2022-11-20T21:10:44Z,0
Journalism Excellence right there,2022-11-20T21:10:33Z,0
Amazing video,2022-11-20T21:10:28Z,0
"Bruh, Never knew the efforts behind your videos until I finished watching this 🔥 Happy Subscriber ❤️",2022-11-20T21:10:26Z,0
Shallow reporting,2022-11-20T21:10:21Z,0
Convenient to post the video when the WM starts and not within the last decade after the decision was made. I call that opportunistic.,2022-11-20T21:10:14Z,0
Qatar is not the only country in the Middle East doing this. You should look at Dubai (UAE) and Saudi. It’s really messed up and its all about money/power. I am from the UAE and its the same or even worse in the UAE.,2022-11-20T21:10:09Z,0
Could you do a vid on fixers please? IMO the unsung heroes of global journalism,2022-11-20T21:10:06Z,0
This man's video research is just outstanding,2022-11-20T21:10:03Z,0
I dont mind countries doing any work laws or systems but what i cant let go is the fact you forced to stay there,2022-11-20T21:10:00Z,0
"Shame to the government of Qatar and those who are in-the-know. The goings-on in one country are likely not the goings-on within any other country. For those who are outside that reality, outside the box, what will you do? What will I do? 

The upper 20% regulate and rule. By employing minions from the lower 80%, the upper 20% gain the gratitude and loyalty of an additional one-quarter the lower 80%. In effect, 40% of the population controls 60% of the population. The proverbial 'them verses us' is a half-truth. 

""You are like the Wind and I like the Lion. You form the Tempest. The sand stings my eyes and the Ground is parched. I roar in defiance but you do not hear. But between us there is a difference. I, like the lion, must remain in my place. While you like the wind will never know yours. - Mulay Hamid El Raisuli, Lord of the Riff, Sultan to the Berbers, Last of the Barbary Pirates - a letter to President Theodore Roosevelt -- The Wind and The Lion, 1975 movie",2022-11-20T21:09:55Z,0
Qatar! The newest slave colony just one flight away!,2022-11-20T21:09:50Z,0
"Amazing video, Next go to Palestine.",2022-11-20T21:09:31Z,0
13 min in and the video hasn't started yet.....,2022-11-20T21:09:20Z,0
This is the same that’s happening to H1-B slaves in US. Please make a video on it Johnny.,2022-11-20T21:09:11Z,0
"Noooooo, los subtítulos no están disponibles unu",2022-11-20T21:09:10Z,0
"As a middle eastern, this is not special to Qatar, this happens all around the gulf counters, this video only highlights the construction labor side, there is also another lagers side which is the oil field labor that’s even darker than what you can observe in this video.",2022-11-20T21:09:07Z,0
There couldn't be have-nots if the haves never took care to keep the have-nots safely away from the money. If you don't protect a resource you will loose it. Think of them as environmentalists!,2022-11-20T21:09:07Z,0
The fact that my family works here and have no clear idea about this happening is mind boggling. This is solarpunk in real world at 2022,2022-11-20T21:08:57Z,0
I just live a few km away from industrial area,2022-11-20T21:08:43Z,0
Shame on Qatar,2022-11-20T21:08:40Z,0
All of this suffering just to see people kicking rubber ball around for 90 minutes.,2022-11-20T21:08:28Z,0
Muslim countries are a disgrace to humanity,2022-11-20T21:08:19Z,0
"Get over this already , and let people enjoy football in peace .",2022-11-20T21:08:09Z,0
"it is not qatar problem it is the recrimnt agencies and formen treatments to the labor worker 
and i am speaking as a qater resident and born here i see that the full picture is not shown by your video and a lot of missing points lead to understand the big picture",2022-11-20T21:08:03Z,0
"Johnny, what is the watch you have?",2022-11-20T21:07:48Z,0
BRO RESPECTFULLY IN MY HUMBLE OPINION JUST SHOW US THE EVIDENCE AND THE STORY. I DONT NEED THE BTS AND DEVELOPMENT OF HOW YOU GOT THE STORY YOUR MAKING IT LONGER THAN IT NEEDS TO BE,2022-11-20T21:07:48Z,0
Johnny do you get demonetized for making contents like these?,2022-11-20T21:07:29Z,0
There much more labor like that in UAE than in Qatar. I keep noticing assault on Qatar on mass media. Wonder who gave you that idea ? There more illegal workers on texas farms than in entire qatar. I think you should make video about your country as well.,2022-11-20T21:07:11Z,0
Maps. Thank you for truth.,2022-11-20T21:07:09Z,0
I miss Iz. I hope she's doing well.,2022-11-20T21:06:49Z,0
"Best documentary I watched in a while. Better then most professional documentarors out there. The flow, the sounds and the music well done by Tom, the editing. I like this channel already and I love your voice.",2022-11-20T21:06:39Z,1
Thank you!! Means a lot. Really generous words.,2022-11-21T01:48:35Z,
10:01 cervix cáncer,2022-11-20T21:06:38Z,0
Seriously the world cup organizers are encouraging slave labor. They are just pieces of shit. All that for a stupid sport that bring nothing to humanity and anybody that has watched is a accomplice of it.,2022-11-20T21:06:19Z,0
This is inspiring me to go back to school,2022-11-20T21:06:18Z,0
i can't watch this dribble... sounds like a bunch of green peace noobs,2022-11-20T21:06:14Z,0
Thank you Johnny Harris and your team for such top level journalism. You really opened my eye and changed my view about Qatar. Thank you again!,2022-11-20T21:06:12Z,0
"Why? 
Because all that ultra luxury is built on backs of slaves.",2022-11-20T21:06:03Z,0
Speaking a different language that you can't understand and have to read subtitles * *turns up volume* *,2022-11-20T21:05:41Z,0
"Qatar basically created a Skid row for the construction men and women all the underpaid class of worker's.
So poor",2022-11-20T21:05:33Z,0
"That's rich coming from an American.
Would like to see you do the same in your country or report something on just one of your heavenly doings in the countries you respect & care for the most like Iraq, Syria, Libya ... etc.
Much love, hypocrite.",2022-11-20T21:05:26Z,0
Thnx John,2022-11-20T21:05:26Z,0
Let that sink in that Qatar has been using slave labors to build its beautiful souless Hi-Tech cities.,2022-11-20T21:05:23Z,0
My boy Johnny about to get assassinated,2022-11-20T21:04:58Z,0
"After watching all your videos about Qatar, I don’t BLAME them for buying the WC. I blame FIFA and it’s greedy members/governments. We’ve seen America, UK, France etc use money to bribe other countries for things.",2022-11-20T21:04:58Z,0
Cảm ơn bạn!,2022-11-20T21:04:51Z,0
I am grateful I can watch such quality content for free.,2022-11-20T21:04:43Z,0
Atleast they didn't kill Millions in Iraq and Syria.,2022-11-20T21:04:37Z,0
"The funniest part is that THEY CAN just pay these workers normally with their Infinite money, and make sure they have a good life. 

BUT THEY DO NOT, there is no rhyme or reason except for just being fucking evil for evil sake. All the talent and beauty that could come from this situation in another reality is INSANE..",2022-11-20T21:04:36Z,0
16:10 might be dangerous for the people involved I’m not sure if u noticed u can see who’s filming,2022-11-20T21:04:36Z,0
Canada also does this to international students. Every please like this comment so he can do a video on it,2022-11-20T21:04:29Z,0
"i appreciate the journalism and simply love the audio production, big time",2022-11-20T21:04:22Z,0
Have you heard of the revolution going on in Iran? Almost 50 have been killed by IRGC for protesting. Using firearms against unarmed civilians.,2022-11-20T21:04:17Z,0
Great video 👍🏻 Boycott Qatar 🤮🤮,2022-11-20T21:04:10Z,0
This is one of your best videos! Really insightful!,2022-11-20T21:03:26Z,0
I'm assuming that basically the same kafala system was used to build Dubai. Thank you again Johnny for your outstanding journalism,2022-11-20T21:03:24Z,0
"This has been heavily covered by the media in the past couple of months, I was hoping your video would contain some revelations.  Unfortunately I didn't learn anything new from this, sorry mate...  Well edited though.",2022-11-20T21:02:35Z,0
Johnny represents the future of journalism,2022-11-20T21:02:33Z,1
Nope,2022-11-20T21:11:29Z,
"I doubt youll read this, but a tiny critique, the music is a bit too loud WHILE you are speaking. It distracts from what you are trying to say imho.",2022-11-20T21:02:33Z,0
"why hide anything?
we all knew brazil was running rampant, actively killing poor people before their world cup. people still watched…",2022-11-20T21:02:25Z,0
Damn you are a brave man dude,2022-11-20T21:02:24Z,1
Why?,2022-11-20T21:12:05Z,
"Boycott the homophobic, misogynistic, racist Qatari regime!",2022-11-20T21:02:23Z,0
"I have to say I’m quite disappointed in this video; very little useful or interesting information. Anyone with half a brain could tell you what the industrial area was all about within 10 seconds of you presenting it to us yet you managed to milk it for over 20 minutes along with the whole “omg I’m white, I can’t film in Qatar I’m going to need someone else to film for me”; who cares! Let’s get into some juicy information and education as usual please.",2022-11-20T21:02:14Z,0
Everyone in the world should see this video. Congratulations for your tremendous work. I can’t believe people can just keep their eyes closed and watching this World Cup like nothing’s happens.,2022-11-20T21:02:12Z,0
"Sad thing... They have enough money to make anyone shut up, who wants to say a thing about it. Funny how the big everyone is equal ""policy""(?) is somehow not that pushed there. That is what I see.",2022-11-20T21:02:00Z,0
"I don't know how you are shocked at this qatar thing, maybe haven't you see how dubai got from Zero to Tallest building in the world. That's how the middle east touching the skies on the deadbodies of over Pakistanis, and indians etc. I am not surprised seeing this kind of video and I want you to know that this is just a 1% what is happening here. Scams on this kind of labour. East is not developed like the West. Perhaps, that's good you came to know how things work here and how our people felt or feel here. Just pray for the good to come :)",2022-11-20T21:01:56Z,0
"Welcome to Islam you Dumb F... You think Muslims were gonna treat a bunch of foreign workers with Dignity and Respect? Why don't you do a deep dive into Iran, Bro... And the Muslim Brotherhood? You just proved the New World Order is Real and that the NWO is Islamic",2022-11-20T21:01:45Z,0
"Respect to Qatar 🇶🇦, Respect to all nations, cultures, countries, and religions around the world. Peace ✌️ everyone.",2022-11-20T21:01:26Z,0
Lmao the western propaganda starts😂,2022-11-20T21:01:15Z,0
"This is going on for decades in all countries in that region with oil and gas incomes.

Only now people speak about it.",2022-11-20T21:01:14Z,0
Where were you when Elon musk terminated 7000 employees in a night? Did you send your drones over Apples manufactures in China and cry over the bad conditions of workers down there? We fed up of you trying to picture your selfs “The Westerns” as the gods of this planet. Hypocrisy at its best..,2022-11-20T21:01:04Z,0
What’s the point of this? If you really cared about those harmed not only views u should’ve spoke up earlier.,2022-11-20T21:00:56Z,0
Truly feel bad for these guys,2022-11-20T21:00:55Z,0
"Qatar or any other country is not the problem. It's our governments in South Asia that exploit us. When your ""own"" people exploit you, strangers will take advantage of that for sure.",2022-11-20T21:00:50Z,0
"The saddest part about this is that most people won't care, nothing will be done about the corruption and Qatar will ultimately achieve every goal it set out to.

It seems like half the world is amidst anti-government protests right now. It would be great to see a video on the global anti-gov't shift we're witnessing.",2022-11-20T21:00:49Z,0
"""Many jung men died an unknown death like heart attack"" may we should take a look at C- Vax?",2022-11-20T21:00:47Z,0
Nice video man. You made it very entertaining. Seemed like those HBO Vice documentaries.,2022-11-20T21:00:38Z,0
kudos for Johnny for your commitment to Journalism😇,2022-11-20T21:00:38Z,0
So much greediness in the gov of Qatar. Thank you Johnny for putting this out!,2022-11-20T21:00:19Z,0
"Wow... I knew it was bad, but not this bad... sharing this video to spread awareness",2022-11-20T21:00:00Z,0
Were you sleeping 4-5 years ago? Why not come out with this earlier when it could have made a difference?,2022-11-20T20:59:59Z,1
"Becuase 4-5 years ago no one focuses on Qatar. No the world is watching!!! 

And also more people are gonna watch this video now - better for Johnny and his team. I do not mind that...",2022-11-20T21:03:33Z,
Johnny Harris is to Qatar what Julian Assange is to the USA.,2022-11-20T20:59:57Z,0
"Western hypocrisy .
But everyone knows  western propagandist agenda.",2022-11-20T20:59:54Z,0
The only real solution is for South asia to develop economically enough that the Qatari can no longer buy them. I imagine a lot of these workers talk to those who went before and know what the conditions are like. And they go anyways because their poverty at home is worse.,2022-11-20T20:59:47Z,0
Your playing with fire bro. Be careful man.,2022-11-20T20:59:44Z,0
My new heroe in Youtube! 🖤,2022-11-20T20:59:31Z,0
"But this isnt even that new. the very same thing has been happening in dubai and most likely in the other neighboring countries.
its the middle east... the government and to a certain extent their culture have always been super f***ed up",2022-11-20T20:59:30Z,0
"My only problem is why u gave a indian name to that guy( who agreed to shoot inside a prohibited area) , u could have named him as John, Abraham, Ali , Hassan etc .
Why u named him after a hindu name and   gave a mislead hint that he could be an indian .
Anather western white people propaganda 🤦🤬.
That's why i don't like white supremist .",2022-11-20T20:59:08Z,0
"Nothing can be done unless every worker there protest for a change. No country or no government has the guts to stand up against their internal affairs. All we can do is educate people but internet is still not available in those remote places neither does their corrupt news outlets help in these matters. But hats off to you for bringing out such master piece. 👏
Qatar is just a small highlighted piece right now. Huge countries like Saudi Arabia, Oman, Yemen has even bigger stories.",2022-11-20T20:59:04Z,1
"I get what you say, but I've seen other videos that show the way other countries similar to Qatar, and labourer protesters do not get too far before their movement is squashed down rather violently.",2022-11-20T22:09:09Z,
@Johnny Harris the worker situation in dubai are same and you can easily film them. name of the area is sonapur and Alquoz labor camp.,2022-11-20T20:58:56Z,0
🇶🇦!!Qatar 2022 World Cup!!🇶🇦,2022-11-20T20:58:48Z,0
"All gulf countries operate just like this ,it would be awesome if you would expose them too and make them pay for this modern day slavery",2022-11-20T20:58:40Z,0
One thing I cant understand is if Qatar is so wealthy why would they treat immigrant workers so poorly?,2022-11-20T20:58:35Z,0
@Johnny Harris why this report coming now ?,2022-11-20T20:58:26Z,0
Hh,2022-11-20T20:58:18Z,0
Excellent work in revealing these horrors inflicted for profit.,2022-11-20T20:58:11Z,0
"This type of news of migrant worker part already released by international news...

Hypocrisy at its best brother...",2022-11-20T20:57:48Z,0
I don’t trust any golfstate,2022-11-20T20:57:20Z,0
"You forgot to mention the fact that these workers were exploited  by  mainly  western companies like the American Bechtel Ch2m, french vinci and Bouygues,  german hochtief, the list goes on and on...... Why did you forget to mention this  ?",2022-11-20T20:57:15Z,0
Pigslam's the boulchetest sect world wide besides leftwings,2022-11-20T20:57:12Z,0
Those apes that's find oil in there yard and now they do whatever they want,2022-11-20T20:57:02Z,0
People pay the same just to go to work in a european country stop spreading things that your countries support more,2022-11-20T20:57:02Z,0
"Why did the doha industrial area raise suspicions in your head though. Just because it was of a different ""shape"" and far off?",2022-11-20T20:56:52Z,0
Not going to watch a minute of their World Cup.,2022-11-20T20:56:43Z,0
"Please dub the entire video in Hindi, Bengali, Nepali and Urdu. Would make major waves.",2022-11-20T20:56:42Z,0
"Thank you johny, please boycott qatar worldcup",2022-11-20T20:56:40Z,0
Ja,2022-11-20T20:56:11Z,0
Wouldn't Say anything or talk about 🇮🇱⃠ War Crimes And Human Rights Abuse But Will do this much effort on Qatar The Hypocrisy Is Shining 🌟,2022-11-20T20:56:09Z,0
look at us having homless every where sleeping in the street by the thousands,2022-11-20T20:56:07Z,0
"From this video is out, John aint going the Qatar anytime soon, and he is most likely already hacked by the government.",2022-11-20T20:55:53Z,0
"Lets talk about the immigrants coditions in Europe and the USA 
And how homeless conditions in your countries 
And how you are using illegal mexicans for construction in your countries 

You are jealous eat your heart out",2022-11-20T20:55:53Z,0
Comment for the algorithm,2022-11-20T20:55:51Z,0
Comment for the algorithm,2022-11-20T20:55:45Z,0
i just want to know how much he's spending just for printer Ink?,2022-11-20T20:55:44Z,0
Comment for the algorithm,2022-11-20T20:55:42Z,0
Comment for the algorithm,2022-11-20T20:55:40Z,0
Comment for the algorithm,2022-11-20T20:55:37Z,0
Comment for the algorithm,2022-11-20T20:55:35Z,0
"Normaly all fifa officials should get in jail, No soccer Player should have to Play soccer in this shithole.
They dont Care for soccer they only Care for Fame and Money and when Oil ist they will be gone too cause a City in the dessert wont be interesting to anybody as soon as they habe to start saving Money",2022-11-20T20:55:28Z,0
Thanks!,2022-11-20T20:55:28Z,0
"Another great video with amazing editing and graphics, I suggest many football fans chose to not watch the cup, as the more views, the more money advertisers get, the more money Qatar gets. Instead follow the results, but I truly hope that this is one of the least supported and watched cups in history.",2022-11-20T20:55:17Z,0
Can u really stop making everything so over the top and just stick to showing the facts? The editing is so gross,2022-11-20T20:55:05Z,0
Video starts at 19:00,2022-11-20T20:54:59Z,0
"Thank you so much from bangladesh 🇧🇩 for spreading this message. Our people have been suffering at the hands of Gulf Countries for decades, and it's about time the world knows what's going on",2022-11-20T20:54:51Z,0
Jonny harries becoming Youtube God and definitely shaping the future of journalism. This real time edit and making the story with intensifying human interest is DOP. Hats of brother!,2022-11-20T20:54:50Z,0
I just feel ashamed how the FIFA and many in the main stream media and a vast amount of people  have chosen to be apologetic about Qatar and are shaming/blaming really hard on the people who are raising these issues.,2022-11-20T20:54:50Z,0
This system feels like slavery with extra steps.,2022-11-20T20:54:49Z,0
"Thank you to you and your team, and most of all to Raj. I hope people also realise this goes beyond Qatar. Those that lament the plight of workers in Qatar, but holiday in or promote Dubai or Abu Dhabi are deluding themselves. It's also infuriating that the home governments of these people turn a blind eye to what happens to their nationals.",2022-11-20T20:54:48Z,27
@Sheena K and what will they do with this truth? do you think the west is not on it?,2022-11-25T09:47:27Z,
"@karawang cannel wtf u smoking duh? Do you understand what I've just said? The era of Islamic golden age is already long dead, it's a fact historically, only objectivity, no feeling involved. You can debate when it precisely ended but what is for sure is that the era is already long dead and gone.

If it ever comes back then fine by me. But I can't see it coming back in this near future seeing how horrible some of the Gulf countries still are.",2022-11-22T17:01:32Z,
"@cmaxz Saying something is ""dead"" must be accompanied with a feeling, we're all humans after all. Do you feel relieved, saddened, or even wondering? It was called ""Golden"" for a reason, and your reply makes me infer that you agreed with that label. So, do you hope it comes back?",2022-11-22T02:08:54Z,
@karawang cannel I'm just stating a fact btw. Not even feeling is involved.,2022-11-22T00:15:08Z,
@cmaxz And how does that makes you feel?,2022-11-21T20:12:03Z,
"@Medlife Crisis Gulf states ARE the middle east, since they represent the majority of interest of the west - that gave them this name - and their population number are in millions. I know they are far less than your native land, but this shouldn't be an issue in this discussion, Rohin. 

Also, saying that they have no native culture is both severe ignorance and borderline racism! You're basically saying that they are ""less"" somehow!

You wanna discuss human-rights, go ahead... otherwise, SU.",2022-11-21T12:52:39Z,
"@Castor Chua agreed, the Middle East is nothing but a cesspool of human misery",2022-11-21T08:59:11Z,
Christian monks preserved the Greek and Roman books not the fkn Arabs,2022-11-21T02:18:15Z,
"@cmaxz my comment wasn't for you, narcissus",2022-11-21T02:09:18Z,
"Indian goverment does have something called ""emigration check"". Government warns those people before going there, especially these middle eastern countries. That's all for workers.",2022-11-21T01:58:48Z,
"@Medlife Crisis go to sleep bro it's 1am, huge fan btw",2022-11-21T01:36:51Z,
@ComradeKenobi this modern time is not Muslim golden age anymore. Muslim golden time is already dead hundreds of years ago.,2022-11-21T01:14:12Z,
"@Castor Chua Nothing, it's the religion of Islam, brought by the war",2022-11-21T00:56:26Z,
"@Castor Chua It's ok, millions of people struggles when it comes to thinking. But, with proper treatment and/or exercise, you can overcome your disability. ❤",2022-11-21T00:53:38Z,
"@Castor Chua  They are advancing backwards.. lot of which are inbred, with taliban like control with religion controlling their governments. Nothing good comes from religion controlled governments. Its just good ol ""nazism"" at this point, either with muslims or christians.. and guess who they dont like, starts with a J.  Shouldn't even be supporting terrorist fundamentalist countries.",2022-11-21T00:51:56Z,
"Sportswashing is a dangerous and exploitative practice used the world over, and no country is innocent of their involvement or culpability. We've been openly discussing this now for decades, and it only seems to fall on deaf ears. The joy and sportsmanship of international competition is tarnished by the actions of those running the games, selling the illusion of togetherness and world unity, while building cathedrals to their own greed and opulence. I wish the players, the ones who should be the sole focus of these tournaments, had a greater say in how and where they play, instead of being pranced out like show ponies for some sheikh or brutal dictator. If they really are ambassadors of the game, they should be unafraid to speak up on injustices, BEFORE the situation becomes appalling.",2022-11-21T00:04:43Z,
"@SG It is not in their interest to do anything. I’m Indian (not sure if the same applies elsewhere, but I imagine so) and can tell you that a) India has a huge young population for whom India simply cannot provide enough jobs and b) the workers send back a steady stream of money to India. So why would the government complain about a few thousand poor workers? They don’t care.",2022-11-20T23:59:29Z,
"@Castor Chua Middle East ≠ Gulf states. The Emirates, Qatar, Bahrain etc are petrostates with minimal native culture nor population. The Middle East is a vast area with many wonderful and ancient cultures, and a huge worldwide legacy. It is also extremely volatile and authoritarian. But this was a comment specifically about the Gulf.",2022-11-20T23:57:21Z,
Congratulation. Any new subscribers from this tidbit?,2022-11-20T23:50:27Z,
Yes these home governments can bring this to UN not that anything will be done but it will shine the light on what is being done. Unfortunately even from India workers go to gulf countries and exploited often their passports are seized so they have no option to finish their contract.,2022-11-20T23:36:07Z,
"@Sheena K  @Castor Chua  do u visit any country go snapchat map see for yourself it's always laying about us, don't you believe see in snapchat map on Syria where bombs came and go, the west won't like  not in millions year because we succeed in management money, reducing the inflation , we have secured the human rights not privilege, we mad 2030 vision and they mocking us but if it succeeded they will say where is the human rights, they hate us  bc we are arabia!",2022-11-20T22:59:57Z,
"@Castor Chua do u visit any country go snapchat map see for yourself it's always laying about us, don't you believe see in snapchat map on Syria where bombs came and go, the west won't like  not in millions year because we succeed in management money, reducing the inflation , we have secured the human rights not privilege, we mad 2030 vision and they mocking us but if it succeeded they will say where is the human rights, they hate us  bc we are arabia!",2022-11-20T22:59:54Z,
@ComradeKenobi we are talking now not in general. Smart fart,2022-11-20T22:51:13Z,
"The home countries of these Blue Collared workers are quite incompetent in providing them jobs within their own borders. Also they don’t want to jeopardise their relations with these oil producing countries. Its really said that these workers don’t get support from any end and live a life of exploitation and desperation to feed their families back home.

I just hope that world moves  faster towards cleaner sources of energy and away from fossil fuels so that these exploitative Gulf nation sheikhs can go back to herding goats and rearing camels.",2022-11-20T22:45:40Z,
"@Castor Chua muslim golden age 

Without them preserving Greek Roman books etc renaissance wouldn't have happy",2022-11-20T22:36:27Z,
Agreed. The whole world needs to hear the truth about these Arabs Nations.,2022-11-20T22:35:27Z,
I struggle to think of anything good coming from the middle east.,2022-11-20T22:30:30Z,
The absolute irony of Qatar trying to use the WC for sports washing only to be further exposed on a global scale,2022-11-20T20:54:42Z,0
John Harris goes missing after this,2022-11-20T20:54:36Z,0
"No country is perfect, but Qatar is certainly better than any western country.
And hey who was the colonizers?",2022-11-20T20:54:29Z,0
"Thank you for making this video, just subscribed to the Newsroom! In thinking about what other organizations we are supporting that engage in human rights violations, I’d love to see a video or any update on how much progress Apple has made in regard to using child and slave labor in SE Asia, since most people have iPhones or other smartphones, including me, and this might be contributing to these human rights violations",2022-11-20T20:54:06Z,0
Thanks for all the time and effort you have put into this!,2022-11-20T20:54:06Z,0
"When I can afford to support you I will bro. For now however thank you so much for your journalism. I will continue to like and share your videos to do my part to support independent journalism like this.

If you ever need a favor in New Zealand hit me up :)",2022-11-20T20:53:59Z,0
"Johnny Harris and the crew deserve all the respect and all the support , for that reason i will donate to you guy and for all your hard work without expecting anything else in return. Thank You Johnny Harris",2022-11-20T20:53:53Z,0
"I don't wanna say it's the best video Johnny and his team have produced (even though it imo is), it's their STRONGEST video.
more than ever I apprechiate Your work and especially that we got to see a lot of the behind-the-scenes things in this one.
keep going strong - continue beeing awesome - the world needs You. We need You. and others like You.",2022-11-20T20:53:53Z,0
Crocodile tears,2022-11-20T20:53:53Z,0
"Congratulations, great piece. You will get a lot of views out of it. But do you guys in western hemisphere making and seeing these videos do anything other than repenting on the fate of people from poor country like ours? I don't think so. We don't need your camera to show our pain to the world. If possible try to help these people out. And this comment is not pointed towards Johnny it's for all the western folks. Thank you",2022-11-20T20:53:21Z,0
you leave your chop sticks in the jar,2022-11-20T20:53:21Z,0
Something is not right here. The timing of publishing such topic is no coincidence. It was announced back in 2010 that Qatar will host the World Cup by FIFA. Where were you all this time? But suddenly you decided to talk about it and publish on the 1st day of the World Cup. Hmmm….,2022-11-20T20:53:18Z,0
Johny Harris finna get assassinated 😬,2022-11-20T20:53:13Z,0
Where did u buy that shirt? looks very neat,2022-11-20T20:53:08Z,0
"Well done Johnny. So much work goes into your investigations which makes you one of the legit journalists.. 
Always riveting stuff.
Massive fan..",2022-11-20T20:53:07Z,0
Better would be to boycott Doha World Cup,2022-11-20T20:53:00Z,0
Is there a video where you’ve introduced your staff? Love to know more about the people behind the scenes that work for you/ work with you,2022-11-20T20:52:59Z,0
Great video. Really got down to the bottom of it. I appreciate the effort a lot,2022-11-20T20:52:57Z,0
Karma never fails...They were beaten by Ecuador lol,2022-11-20T20:52:38Z,0
this is absolutely dangerous but very courageous props to you mate.,2022-11-20T20:52:37Z,0
"For people saying ""no one forced them to go "" try staying hungry for a week then tell me you feel forced to do something about it, also just because some desperate workers work for you doesn't mean it's ok for you to exploit them!",2022-11-20T20:52:35Z,0
Well looks like you are gonna be winning another Emmy .,2022-11-20T20:52:34Z,0
Good thing I hate soccer!,2022-11-20T20:52:32Z,0
"The Qataries and gulf nations are really bad at human rights but i say keep the same enemy when it has to do with USA crimes as well.
For example, why don't you do a video on the USA illegal occupation of syria? , the USA surveillance state...",2022-11-20T20:52:23Z,0
As a tourist you can be arrested if you film the wring stuff. Congratulations Johnny for your courage,2022-11-20T20:52:23Z,0
"If you really care about people living to sub human standards, go help homeless people in your country, god the hypocrisy is unbearable",2022-11-20T20:52:07Z,0
The qatar government and those in power know what they are doing but are lost in the illusion. A matter of time when their beautiful city of salt falls.,2022-11-20T20:52:01Z,0
"Huge fan of your work Johnny. But, the story telling and build-up in this video seemed very forced. It's such a compelling story that's diluted by the unnecessary cuts with your reactions in the first 10 mins. The whole world already knows that the issue you are gonna talk about is the immigrant labour, but, the tension build-up was not needed at all. Look forward to a change in this style. More power to you. 🙏",2022-11-20T20:51:59Z,0
Thanks,2022-11-20T20:51:57Z,0
the fans that are down there  should have boycotted and stayed home,2022-11-20T20:51:56Z,0
"I used to watch the World Cup, but once I got into grad school I stopped. After seeing this story from Qatar, I will be boycotting it for sure. Entertainment founded on blood isn’t fun at all.",2022-11-20T20:51:53Z,0
"why they spend this huge amount of money on bribes, and could not provide their workers with a proper living conditions?, the wage theft is the worse and does not have any justification whatsoever",2022-11-20T20:51:46Z,0
Why can’t you guys just us enjoy the world up my god…,2022-11-20T20:51:44Z,0
Man’s is Sherlock Holms,2022-11-20T20:51:07Z,0
Great messages but i think the vidiop was a little bit too long. Could have men more consistent,2022-11-20T20:51:04Z,0
"This is so Fxxx up , seriously with AI right at our door way , is this how we gonna make our way to the future ?",2022-11-20T20:50:52Z,0
